Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
1,B,Medium-High,-1.3345819746744276,1,C,Medium-Low,-1.5647278928147463,1,C,Low,1.091521896906751,1,B,Low,-0.36239680427246007,1,A,Medium-Low,0.1495296912870779,0,A,Low,-1.117117189492284,0
1,B,Medium-Low,0.11808902830640712,1,C,Medium-Low,-0.9609196200459273,1,B,Low,0.46334812809787745,1,A,Medium,0.6819496110875285,0,C,High,0.3698278369622951,1,C,Medium-High,1.1061478472562043,1
1,A,Low,-0.6665783833527585,1,C,Low,-0.5197292827317739,1,A,Medium-High,0.05193656342314493,0,A,Low,0.47494827028653724,1,B,Medium-Low,1.0173363918035125,1,C,High,1.02020115158897,1
0,B,Medium-Low,-1.2039895202940902,0,B,Medium-High,0.5698532770247134,0,B,Low,1.672293315441566,0,A,Medium-High,-0.12016342213276587,0,B,High,0.23542004745360354,0,B,Low,0.21172702251291858,1
1,A,High,-0.7105053968021815,1,A,Low,0.16113394864740618,0,C,High,-0.40769423542726796,0,A,High,0.08443178054817381,0,C,High,2.9546744470409796,0,A,High,0.11451117119042621,1
1,A,Medium-High,-0.1290609838439536,0,A,High,0.33578326655338564,0,C,High,-0.6720115920865832,1,C,Low,1.5497229565736763,0,C,Medium-Low,1.7711168992734831,1,B,Low,1.20568207462238,1
0,A,Low,1.0045966036151337,0,C,High,0.13000380238160666,0,B,Medium-High,-1.0787526753522365,0,A,Medium-High,-0.5234506844831815,0,C,High,0.18208455883332011,0,C,Low,-0.012630824075972229,0
0,C,Medium-Low,0.14515437144766094,1,C,Low,-0.26404794692831957,1,A,High,1.1357667810920036,0,B,High,0.954001968040484,1,C,Medium-High,0.023744679454393063,0,A,Medium-High,-1.0765670396681355,1
1,B,High,2.638706374039188,0,B,Medium-Low,1.7279451775944652,1,B,Medium-High,0.6619089620897372,0,B,Medium-Low,0.12058523854947997,1,A,Medium-Low,0.808893983852025,1,B,Low,-1.8493180522871489,1
1,A,Medium-Low,-1.4702871267754125,1,C,High,-0.6338608511592678,1,A,Low,-0.6118250221320424,1,C,Medium,0.7741986670613531,0,A,Medium-Low,0.07330883613692445,1,A,Medium-Low,-1.5137973760911325,0
0,B,High,-2.0222528387394387,1,B,Low,0.6728239824381218,0,B,High,-0.5075179638113877,0,B,Low,-0.6495134509652599,0,A,High,-0.2676042369478799,1,B,Low,-0.14206700188802687,0
0,B,Medium,1.480309304678879,0,C,Medium-Low,-1.0212922403030706,1,B,Medium-High,-0.07648488742415338,0,C,Low,-1.015890707574499,0,C,Medium,0.5848400786241412,1,A,Medium-Low,1.5447921298187715,1
1,A,Medium-Low,1.4530393456244002,0,C,High,-0.3516203796320106,0,A,Low,-0.8844819883462876,1,A,Low,-1.425538686460396,1,A,Medium-High,-2.2362814696759434,0,B,Medium-High,-2.287770976980349,0
0,C,Medium,-0.2749783902590201,0,A,Medium,1.1326158589044715,1,C,Medium-High,0.4992851693186598,1,A,Medium-Low,-0.548932650728554,0,A,High,0.2918215844177438,0,C,Medium-High,-1.1193533416613222,1
0,A,High,-0.250149167354896,0,B,Low,-0.7884108305586078,0,B,Medium-Low,0.7985018343834526,1,B,Medium-High,0.22869623010651913,1,C,Low,0.7503163216813874,0,C,High,0.6600881056046065,1
0,C,High,0.5616149890103128,1,A,Medium-Low,1.3465037268017928,1,C,High,-0.21026568403020035,1,A,Low,-1.101142253417148,1,B,Medium-High,2.6846422537354306,0,B,Low,-0.3515223822301586,1
1,A,Medium,-0.044428153616531685,1,A,Medium-Low,1.295710827466557,1,A,High,1.332881059040964,1,B,High,0.36371014217747016,1,A,Medium,-0.27649680897108325,0,B,Medium-High,0.4920986530865364,1
0,C,Low,-1.4652151284217507,1,A,Low,0.15841901511760015,1,C,Medium,-0.7777102793658457,1,C,High,0.26658117771079476,0,C,High,0.21283466159593525,1,A,Medium-High,-0.270414783721627,0
1,B,Low,-0.48247059954363675,0,A,High,-2.0704633889779323,1,C,High,-0.4107609428049864,1,B,Medium,-0.4130860720979813,1,C,Low,1.2055844752263083,1,C,High,1.374612116649504,0
0,B,Medium-High,0.25131740960054433,0,A,Low,1.2282401721903777,0,C,High,1.4097614715623277,1,A,Medium-Low,-0.3686711161859671,1,C,Low,-0.2984282098526901,1,A,Medium-Low,1.7113684873641333,1
0,B,Medium-Low,0.6538905481867322,0,C,Low,1.9903317662173556,0,A,High,1.2600888976626266,0,A,Medium,-0.39440192763239096,1,C,High,-1.2638695074395296,1,B,High,0.7037831328737938,1
0,B,Medium,-0.8027861588810321,0,A,Medium-Low,-0.37139498504932505,0,C,Low,0.6218989841396603,0,B,High,0.43112998005946707,0,C,Low,0.9678975978699865,0,A,Medium-Low,-0.9830957872535585,0
0,A,Medium-Low,-0.21001994416408717,0,B,Medium,-0.9734782460535409,1,B,Low,-0.33364505351995194,1,A,Low,0.21554612818273083,0,B,High,0.018332615057302416,0,B,Medium-Low,0.26510421160265196,0
0,B,High,0.5842970276599386,0,B,Medium-High,-0.05450452835787349,0,A,Medium-High,0.16143882370735774,0,A,High,-0.44032764281393233,0,B,Medium,0.8824805121388658,1,A,Medium-Low,1.3132522077455142,1
1,B,Medium,-0.7895997593167383,1,C,Medium-High,-0.17197127474103335,0,A,High,-0.49348512779529075,0,A,High,1.556112889093127,0,A,High,-1.8352159097922243,1,C,Medium-High,-1.6266438953442643,0
1,B,Medium,-0.06812276042024172,0,C,Medium,1.0790238909804322,1,C,Medium-Low,-0.2945999696329148,1,B,Medium-High,-1.5545410868121008,0,B,High,1.1274961707040814,0,C,Medium-Low,0.4085261808267592,1
0,C,High,-0.07822331982029056,1,B,Low,0.4712407083304888,0,A,Low,-2.5525057606943045,1,B,Medium-Low,0.939517625843949,1,B,Medium,-1.3803245371477846,1,B,High,2.1903785480101132,0
1,B,Low,-1.7870458696838518,1,A,High,-1.4638371511304413,1,C,Medium-Low,-0.5640041057272681,1,B,High,2.0805473856975523,0,B,Medium-High,0.1631686677998341,0,A,High,0.8262856839543173,0
0,A,Medium,-1.7658235171725543,0,B,High,-1.4157338101488912,0,C,Low,0.018445162863610337,0,A,Medium-High,0.06965601776294705,1,C,Medium-Low,0.11686407770791778,1,B,Medium-High,1.1157179680114597,0
0,B,Medium-High,-0.3752752222303075,1,C,Medium-Low,-1.0973877149087594,1,C,Medium-Low,-0.8861295773496398,1,B,Medium,0.6620959569559568,1,B,High,0.6962611024212272,1,A,Medium-Low,-1.2490286995791813,0
0,C,Medium-Low,0.9400880533316134,0,B,Medium-High,-0.9818086310374737,0,C,Medium-High,0.37769632483218823,1,C,Low,0.040656061119145756,0,B,Medium,0.9862750662437338,1,A,Medium-High,0.8118257772596529,1
0,C,High,0.9535930059513449,1,A,Medium-Low,1.4789952946240013,0,C,Medium-Low,1.4366580276498553,1,A,Medium,0.5655578761782979,0,C,High,1.11820994986288,1,B,Medium,0.8843261502874561,1
0,C,High,-1.2872657610220928,1,C,Medium-Low,-0.9951194174814094,0,C,Low,-0.4910406323074932,0,B,Medium-Low,-1.3342388996335017,1,A,Medium,-0.10265217919884198,0,A,Low,-0.06451073933835948,0
0,B,Medium,-0.06805993421935368,0,B,High,-0.13949466832770477,0,B,Medium-High,1.7466309821708472,0,A,Low,0.08107058678237083,1,C,Medium-High,0.9938366164565441,1,A,Medium-Low,1.9010054116974002,1
1,C,Medium-High,-0.2829818629572149,1,B,Medium,-0.9926827420911174,0,A,Medium,-0.7792559370256175,0,C,Medium-Low,1.6446739590909178,1,C,Low,0.6147784259186259,1,B,Medium-Low,1.7694583675089375,1
0,C,Low,0.15874248960982348,1,C,Medium-High,0.3677145059883053,0,C,Medium-High,0.05328301573935078,0,B,Medium-Low,1.0274965325237015,0,A,Medium,0.7655225267050583,0,C,Medium-High,-0.3182422214954664,1
0,B,Low,-0.9694229910569412,0,A,Medium-High,1.683045905116546,1,C,Medium-Low,0.8086514332734197,0,A,High,0.7052522718678045,1,C,Medium-High,-0.7853165124203585,0,C,Medium-High,-0.0586911212498657,1
0,A,Medium,-0.6097283738523007,1,B,Medium-Low,0.05075372299427777,1,C,High,0.4189888576760883,1,A,Medium-High,1.5854521106450212,1,A,High,1.2646578472152752,0,C,High,0.2830845046943993,1
0,A,Low,-0.5072980662308366,0,C,Medium-Low,-0.3772626813268649,1,C,Medium,0.06826073441905542,0,A,Medium-Low,-1.6204385300650803,1,A,Medium-High,-0.1636881814355786,0,B,Medium-High,0.503655118110035,0
0,C,High,0.21986639818490122,0,B,Medium-Low,-0.634106426580631,0,C,High,-1.1882004745076844,0,C,Medium-Low,1.2864302615962424,0,C,Low,-1.0114420688423547,0,A,Medium-High,1.0863913265973337,0
1,A,Medium,-1.4118515438365824,1,C,Medium-High,-1.2866306167913397,1,C,Medium-Low,0.9928430091129534,1,A,Medium-Low,0.808184548511865,1,B,Low,-0.8828049211490103,0,B,Low,0.7789823104501888,0
0,C,Medium-High,-0.39463213602064573,0,B,High,-0.6674955899230054,1,C,Medium,-0.7091170025252288,1,C,High,-0.254989350730429,1,B,Low,1.5808474004216835,0,C,Medium-Low,1.7882937845247677,1
1,B,High,-2.0001812474130474,0,B,Low,-0.40443692207678794,1,A,Medium,0.9207930673082007,1,B,High,1.0057683851533898,1,B,Low,1.546593128701256,0,C,Medium,-0.14064058322641904,1
1,A,Low,-0.81104429162725,1,B,Medium,1.38490479127452,0,A,Medium-Low,-0.05272779861314188,1,B,Low,-0.9946787727964327,0,A,Medium-High,-0.044408687627974376,0,A,Low,1.1766634514668879,1
1,B,Medium-Low,1.4895146236013117,0,A,Low,0.6028742282350195,1,A,Medium,-0.4878415220562375,1,C,Low,-1.1206991773456672,0,C,Low,0.5827157091143735,1,B,Medium-Low,-0.6507786138882469,1
1,B,High,-2.8087484306057364,1,B,Medium-High,-0.2020547550705286,0,A,Medium-High,-0.2127705056174839,1,A,High,1.141823239908661,1,C,Medium-High,-0.5180850123287336,1,C,Medium,0.7043890526870337,0
1,A,Medium-Low,-1.1250516967992008,0,C,Low,0.6684595953236789,0,B,Low,-0.22152918472296357,1,B,Medium-High,0.6916227517505055,0,B,Low,-0.816184499145276,0,A,Medium-High,0.8546118553988448,1
0,B,Medium-Low,-1.2554549024020147,0,B,Medium-High,-1.8880927792207352,0,C,Low,0.6647287100358699,1,A,Medium,-3.214745969356165,0,C,Medium-High,-0.51064221055895,1,C,Medium-Low,-0.6710529554742523,0
1,C,Low,0.5292698515019724,1,C,Medium-High,-1.3027826007762677,0,A,Medium-High,0.5527592940310164,1,C,Medium-Low,-0.303071866746026,1,B,High,0.2412621568466865,0,A,High,-1.7781584146819944,0
1,A,Medium-High,-0.27625915502247067,1,B,Low,1.1548311342957551,0,B,Medium,1.0770997121323926,0,C,High,-0.3772840894008662,0,C,Medium,-0.11092665087014572,0,B,Medium-High,0.3223709094756621,1
0,B,Medium-High,1.380238025480299,0,B,Low,-2.3246491808762935,0,A,Medium-High,1.277598961299498,1,A,Medium-Low,0.13091505861843933,0,A,High,0.21718961519502755,1,C,High,-1.2422238899104958,0
1,A,Medium,1.0286424017886857,0,C,Medium-Low,0.10349568068487076,0,A,Medium,-0.8702804998560609,1,C,Medium,-2.0985588316767965,1,B,Medium-Low,0.6937675825440203,0,B,Medium-High,1.7679020455169652,1
0,A,Medium,-1.7617740690506412,1,C,Medium-Low,0.5371809933640123,1,C,Low,-0.3459427681263995,1,A,Medium-Low,-1.8138950199435964,0,B,Medium-Low,-0.2445162831234754,1,B,High,-1.529379150338993,0
1,C,Medium-High,-0.5859289886552314,0,A,Low,-1.3012915157037608,0,C,Low,-0.2959986539090807,0,B,Medium-Low,0.9386622005843617,1,B,Medium-High,-1.1969460513354033,1,B,Medium-High,-0.39505592039578474,0
1,A,Medium,0.4532610662201334,1,A,Medium,-0.13268722928945312,1,A,Medium-High,-0.8921320255444177,0,C,Medium,-1.7712172205846988,1,B,High,0.5188322306750267,1,A,High,-0.46737153273266907,0
0,C,Medium-High,-0.2623219502869982,0,A,Medium-Low,0.6954580531841977,0,C,High,1.5947426289064894,1,B,Medium-High,0.7381969412334144,1,A,Low,-1.088555458198323,0,B,Medium,1.132567059730154,1
1,C,Medium-High,-0.20822476240244553,1,B,Medium-High,-0.27156065650254324,1,B,Medium-High,-0.18810186653659516,0,B,Medium-High,1.5088689682829524,1,A,Medium-Low,0.48655698403032654,1,C,Medium,0.5989636893121032,1
1,A,Medium-Low,-0.25267011114375826,0,C,High,0.014650036996010486,0,C,High,0.11172738366227705,1,A,High,1.1776081053316527,1,C,Medium-Low,1.2503657164142177,1,A,Medium-Low,0.9678476755868455,1
1,C,Medium-High,1.4467055848110413,0,B,Medium,1.3470574232074832,1,C,Medium-Low,-1.084877085407587,0,C,Medium-High,0.30010710344289876,0,A,Low,1.2807548275642437,1,A,Low,-0.8612988115859039,1
0,C,Medium-High,0.7915553320419219,0,A,High,-0.956622536812835,0,C,Medium-Low,1.1458606543491558,1,C,High,0.5229321829882856,0,B,Medium-Low,0.24040192331709334,0,A,Medium-High,0.7126896560869195,1
1,A,Low,0.9518415064242264,0,A,Medium-Low,-0.6554253546119142,1,C,High,-0.07673652923941898,1,B,High,-0.4508897113539092,0,C,Medium-High,-0.6717448988028603,0,B,High,-0.4654525589776091,0
0,A,High,2.5002489004953117,1,B,High,1.4001166044718916,0,C,Medium-High,0.044325114587893115,0,A,Medium,0.8301364981910382,0,B,Low,0.44263981913130207,1,B,Medium-High,2.5644054664436755,1
0,B,High,-1.369220224918687,1,C,Medium-Low,0.19887300523427284,1,A,Medium-High,0.8184447047453773,1,C,Low,0.6241988952783243,0,B,Low,-1.1770693274397395,1,A,Medium-High,0.7348098052204652,0
1,B,Medium-Low,2.1030719934603614,0,C,Medium-Low,2.611695700890557,1,B,Medium-High,-0.5110993721606922,1,A,Medium-Low,0.5221570383997588,0,B,High,0.7811097596820118,0,C,High,0.698819211025052,1
0,A,Medium-Low,-0.14729106975181983,0,C,Medium-Low,0.11014284449356575,1,B,Medium-Low,1.9295865388990188,0,A,Medium-Low,0.09955691890477868,1,B,Medium,-1.4378384828153947,1,B,Medium-High,-0.18207661336383524,1
1,C,High,0.28329265845164947,1,A,High,-0.31663791378952705,1,C,Medium-Low,-0.5561358209169437,0,A,Medium,-0.31079315779692046,1,C,Medium-Low,1.1935289522341506,0,A,High,0.8817863590514946,1
0,B,Medium-High,-1.169888505790782,0,A,Low,1.7649633926345196,0,B,High,-1.3379566423071978,1,A,High,1.123656198657179,0,B,Medium-Low,-0.7121538208019786,0,B,Medium-High,-1.3097576193354565,0
1,A,Medium-High,-0.27762768841499313,0,C,Medium,-1.3040483678439774,1,C,Medium-High,0.49186976999514087,1,A,Medium,1.2196866699031748,1,A,Medium-High,-0.3391551432772237,1,A,Medium-High,-0.07444017547941278,0
1,B,Low,2.0203078845595246,0,C,Medium-Low,-0.4656099351504097,0,B,Medium-High,0.19278441375544592,0,C,High,-0.9399641391585295,1,B,Medium-High,-1.9137779806060822,1,C,Low,0.15704416160208393,0
1,A,Medium,-0.40371605437164954,0,C,High,-0.6038223478051558,0,A,Medium,0.43640668406809974,0,A,Medium,0.36049263518685926,0,C,Medium-Low,-0.9846474729327556,0,C,Medium,1.596000144035185,1
1,B,High,0.2566434022987155,1,A,Medium,-0.901094318921547,1,C,Low,0.529338919813954,1,A,High,-0.5069517821283352,1,A,Medium-Low,-0.02128795040164337,1,A,High,-1.095065247406003,0
1,C,Low,-1.7761800770626772,0,C,Medium,0.08242226956024054,0,C,Medium-Low,1.3521933998084277,1,C,Medium-Low,-1.8255227804712644,1,A,Medium-High,1.136705652590496,1,C,Low,0.1286963635449898,0
1,B,Medium-High,-0.4606051370370969,1,C,Medium,0.46600007622550516,0,B,Medium-Low,0.10246728605174081,0,C,Medium,0.3462836461330587,0,A,Medium-High,0.33074496492875155,0,B,Medium-Low,0.5176790697822381,1
0,B,Low,-0.5339918801869562,0,C,Medium-High,0.19037064733928258,1,B,Medium,-0.3660065367235934,0,A,Medium-High,-1.0990011987491446,1,C,Medium-Low,0.09345640545432903,1,B,Medium,-0.7261876374617335,0
1,B,Low,0.9805190670189233,0,B,Medium-Low,1.4863026080378818,0,C,High,-0.8943078502561118,1,A,Medium,0.3525550793249758,0,C,Medium,0.03495027100748279,1,C,Medium-High,-0.6972133003861309,1
1,A,Medium-Low,-1.479999236904243,0,B,Medium-High,0.8140303493386724,0,A,High,-1.2311534881278003,0,C,Medium-Low,0.7265268857248487,1,A,Medium,0.5003049285917682,1,A,Medium-Low,-0.9337313631008047,0
0,B,High,1.4067634662321529,0,C,High,0.6465459960373743,1,B,High,1.4746349577769273,1,C,Low,0.26307008503853097,1,A,Medium-High,0.11502100347592961,0,B,Medium-High,0.020728957143807264,1
1,A,High,1.9105748915860092,0,A,High,-0.09742443863661959,1,B,High,-1.0548681000132103,0,C,Medium-Low,-0.1245633329436696,0,A,Medium-Low,0.2257022026030209,0,A,Low,-0.39059810919127735,1
1,A,Medium-Low,-1.238488027767531,0,C,Medium,-2.100469935018782,1,C,High,1.5656305714606258,0,A,Medium-Low,-0.0044376210301866805,1,A,Medium,-0.21392277192839312,0,B,Medium-High,-1.1526652965785567,0
1,B,High,-2.0668232087678446,0,A,Medium,0.37904057541702957,1,A,Medium-Low,0.2943333622486085,0,B,High,-2.2832545852106696,1,A,Medium-Low,-0.015428715455144472,1,A,Medium,0.40274349047929486,0
0,B,High,0.30407671216449617,0,B,Medium,0.17181922144853617,1,C,High,-0.6383168589044398,0,A,Low,-0.02548803606005978,1,C,Medium,-0.4105738023860068,1,B,Medium,-0.3678006730828005,0
1,A,Medium-High,-0.5256721301419126,0,B,High,1.185395017896266,0,A,Low,0.3524115494932886,0,B,Medium-High,-0.7191724520966343,0,A,Medium,0.37379351379023934,1,C,Medium,-1.1548826735858777,0
1,C,High,-0.1440600630290907,1,B,Medium-High,-0.29843718982733536,1,A,Medium-Low,0.02115349364019834,0,C,Medium-High,0.7236736510343348,0,C,Medium,-1.0063978249064267,1,A,Medium,-0.30279540907836244,0
1,A,High,0.1860778092304276,1,B,Medium-Low,1.4978691080639424,0,B,Medium-High,-0.430834126778609,0,B,Medium-High,-0.11538324646128081,1,B,Medium-Low,0.22570989815617012,1,B,Medium,0.5620415367866457,1
1,B,Medium-Low,0.9284455066740347,0,A,High,-1.6409277021185864,1,B,Medium-Low,-0.6586974866751567,0,B,High,-1.1227919360580345,0,B,Medium-High,-0.4700019359215641,1,A,Medium-High,1.8442048201160568,0
0,C,Medium,-0.08033905719582883,0,B,Low,0.26220647214603954,1,C,Medium,0.9331294253279798,0,B,Low,-0.18340459064518977,0,C,Medium-Low,-0.3455385402705219,1,A,Low,-0.3671619934976647,1
1,C,Medium,1.0450790336997242,1,B,High,0.08103636569787248,1,B,Medium-High,-0.28102666992606185,0,C,Medium-High,-0.02036155380040299,1,C,Medium,0.9110416539523356,0,A,Medium-Low,0.8705711919173161,1
1,A,Medium,-1.570115168297909,0,B,Medium-Low,0.39775836999140896,0,B,Medium-High,-0.305521775532725,1,B,Medium,1.8103447368666175,0,B,Medium,-1.7799516030258535,1,C,Low,-0.8441959344348468,0
0,C,Medium-Low,0.8829367803729183,0,C,Medium-Low,-1.0146411650726352,0,A,Low,-1.4090159168682974,0,A,Medium,-0.4127139481614743,0,C,Medium-High,-0.973788366794103,1,C,Medium,0.7217560681466811,0
0,B,Low,1.9487633854484006,0,A,Medium,-0.9059127632832604,1,C,Medium,-1.398236005057302,1,A,Low,-1.1573042883435896,1,C,Medium-Low,0.11341271601609587,1,C,Medium-Low,-1.873401475858491,0
0,C,High,-1.2697085472559246,0,A,High,-0.9812058056234042,1,C,High,-0.8181032298374917,0,C,Medium,0.97589586713732,0,C,Medium,-2.0859840535911065,0,B,Medium-Low,-1.1250491052261231,0
1,B,Medium-Low,-0.7059292056127651,0,A,Medium-Low,1.2604299959133984,0,B,Low,1.2658403984345992,1,A,Medium-Low,1.0490903026603957,0,A,High,-0.6643558818584863,1,B,Low,0.04906627541003526,1
0,B,Medium-Low,-0.5066631820977398,0,A,High,0.26505469789717084,1,B,Medium-High,-0.8947477932179915,0,A,Medium-Low,1.2471796822949137,1,C,Medium-High,-0.8152269982097878,1,C,Medium-High,0.6128238705406981,0
0,B,Medium,-0.625531565661665,0,B,Medium,1.2115506597735104,1,C,Medium-High,-0.8810932845924331,1,B,Medium-High,-1.922140631701619,1,A,Medium-High,-0.5603231214044384,1,B,High,-2.3508175887476415,0
0,B,High,0.3876757938682466,1,C,High,0.6689336162309482,1,C,Medium,0.7451376460942991,1,C,High,-0.2150484700326169,0,C,Medium-Low,-1.6332965344045534,0,C,Medium-High,-0.9123071532333176,0
0,B,Medium,-1.1932451689582628,1,A,Medium-Low,-0.21314002404695817,0,B,Medium-High,0.27545003081693875,1,C,High,-0.40581350293563573,0,C,High,-0.3797210536031865,0,C,High,-1.742850510847693,0
1,A,Low,-1.3917187239101279,0,B,Medium,-0.2461105499172057,1,A,Medium-Low,-0.03913995470739929,0,B,Medium,0.7051967106103815,1,B,Medium-High,-1.5780524316823819,1,C,Medium-High,-0.16091636191469993,0
1,A,Medium,0.9454740051655706,0,A,Medium-Low,0.6860449109088004,1,B,High,-0.9293339664459224,1,A,Medium-Low,0.41926588582983876,1,C,Medium,-0.020476313921161317,1,A,Low,-1.1143894370528264,1
1,A,Low,0.6598145058105833,0,A,Medium-Low,0.939560570910751,0,A,Medium-Low,1.6998584490566322,0,C,Low,1.5467462277765585,1,B,Medium-Low,-0.2836896750394176,1,A,Low,-0.024177888371181618,1
1,A,Medium-High,1.0874621150381023,1,A,Low,0.9878142133274852,1,B,Medium-High,-0.10400026422954972,0,C,Medium-Low,-0.2645128580910689,1,A,Medium-High,1.2281941854818608,1,C,Medium,-2.8546015537243914,1
0,C,Medium,-0.14002014907284818,0,A,High,1.763792089771626,1,C,Medium-High,-0.40712193623880305,0,B,Medium-Low,1.566857474917267,0,C,Medium-Low,0.28216000363748356,0,C,Medium,-1.3884769783658293,1
0,A,Medium,-0.30601942958553585,1,C,High,-0.12572728001641215,1,B,Medium-Low,0.07527971550166448,0,A,Medium,-0.5528110445115435,1,A,Medium,0.9285135796637325,1,C,Low,-0.3428244077602148,0
1,A,High,0.0969275232342804,1,C,Medium-High,0.40708276197142756,1,A,High,-0.13015294389132923,1,B,Medium-Low,0.292030108088201,0,C,Medium,-0.48306934068199153,1,B,Medium-High,-2.2430595839914784,0
1,C,Low,-0.6871108491900811,0,C,Medium-High,0.5146945070600671,0,C,High,-0.21490045764795332,1,A,Medium,-0.2181390575289559,0,A,High,-1.4021168198484573,0,C,Medium,-0.48041715345006214,0
0,B,High,-1.1715878917668512,0,B,High,-2.3837422746661785,1,C,Low,0.17584055729733894,1,C,Medium,-1.3160079726796425,0,B,Low,0.35139661524788646,1,B,Low,2.0583218152534726,0
0,C,High,-0.22549745053250772,0,B,Medium,-0.257337930424657,0,B,Medium-High,-0.6636045179310958,1,A,High,-1.0796885072850602,0,C,Medium-Low,1.0589130330275007,1,C,Medium-High,-0.07405616573237601,0
1,C,Medium,-1.3181717777440674,1,A,Medium,2.6195732244661403,1,C,High,-0.4084910210278004,1,B,Low,-0.2886559652909548,0,C,Medium-Low,-1.8836125765089071,1,C,High,0.1735200730668015,0
1,A,Low,0.011686515230930214,0,C,Medium-Low,-0.17314906672187966,1,C,Medium-High,0.2671620337975806,1,A,High,-2.0882190588704366,0,C,Low,-1.0710693754087242,1,C,Medium-Low,0.013846851076589608,0
1,C,Low,-0.5577005209929508,0,A,Medium-High,0.0827734927896013,0,B,Low,0.19817909156127503,0,C,Medium-High,0.6199413920050328,1,B,High,-0.22746647878853082,1,C,Medium-Low,-0.18361157393328992,1
0,C,High,0.38585439057132576,0,B,Medium-High,0.7389061955357579,0,B,Medium-Low,2.0370547430664683,1,A,Medium,-0.3615217848330341,1,C,Medium,1.9701165861585923,1,A,Medium-High,-0.9148226228744206,1
0,B,Medium-Low,-0.808604863521239,0,B,Low,-1.0632440555757128,1,C,Medium,-0.28479833220565387,1,B,Low,-0.2692583207100247,1,A,High,1.3055913620118342,1,C,Low,-0.12262790350664918,0
0,C,Medium,1.195610981503001,1,A,Low,-0.4810650819497419,1,B,Medium,-0.02275472281638486,0,B,Medium-High,0.9491661211363789,0,A,Medium-Low,0.612850604752366,1,A,Medium-Low,-0.1139167741513554,1
0,B,Low,1.1109534777587635,0,C,Medium-Low,0.6300942195003525,1,B,Medium-High,1.0884742097123246,0,B,High,0.7930375182048303,1,A,Low,-0.4580802842451282,1,B,Medium-High,-1.3411018398468195,1
0,A,High,0.4902713012674549,0,A,Low,1.7082743906824736,0,A,Medium-Low,0.7153896528901201,1,A,Medium-High,-1.5034259962902794,0,A,Low,0.41446320352228655,1,A,Low,2.430464066084779,1
1,B,High,0.2970338850040349,1,A,Medium-Low,0.969746536736307,0,A,High,-0.09903026320719129,0,A,Medium,0.03553895855923281,0,C,High,1.4273776118384673,0,A,High,-0.40969086442346975,1
1,A,Low,1.0966277401034747,1,A,Medium-High,0.26187865505921454,1,B,High,-0.21306968630045928,0,B,High,-1.3913277792495065,0,C,Medium,1.6322403501388232,0,B,Low,0.8783310186556772,1
1,C,Medium-Low,-0.6571469827390927,1,A,Medium-Low,1.1400776859687143,0,B,Medium-High,-0.5297826193366632,0,B,Medium,0.2832682499792769,1,B,Low,-1.7222891832137703,1,B,Medium-Low,-0.07612433456528131,0
1,C,High,0.6320980936246662,0,A,Medium,-0.5407400285145012,0,B,High,1.1888786852865783,1,A,High,-0.848638205783883,1,B,Medium,-2.050059284310688,0,B,High,0.03592480678969945,0
1,A,Medium-High,-0.45598406271005903,0,C,High,-0.2667912094657479,0,B,Low,0.10033325838311322,1,B,High,-1.7410639588036552,1,A,Medium,-1.1624331456867312,1,A,Medium-Low,1.7014852918084478,0
1,B,High,-1.8395751677674694,1,C,High,-0.3188998209652272,1,C,Medium-Low,-0.9555641105948531,1,B,Medium,0.25929430937391634,1,C,Medium,-0.9184618196819613,0,B,Medium-High,-0.5457193192089596,0
0,A,Low,1.5156651142399427,0,B,Low,1.3817638788793292,0,B,Medium-High,-2.2427377199542105,0,B,Medium-High,-0.9873495527292578,0,A,Medium-Low,0.9113371082132998,1,A,Medium-High,0.45009087382270735,1
0,B,Low,1.605304823024582,1,B,Medium,-2.027015444129024,1,B,Medium-Low,-0.13894758161261672,0,B,High,0.37371151655429746,0,C,Medium-High,1.0482258422606145,0,B,Medium,0.7721138522152765,1
1,C,Medium-High,0.42365298317736527,1,C,Low,-0.1684875053604386,0,B,Medium-High,-0.8061768021382288,0,B,Medium-Low,-0.668577675824881,0,A,Medium-Low,-0.5291350613715287,1,C,Medium-Low,-0.5200543750782489,0
1,B,High,-1.2259384067932817,0,C,High,0.05237762984044118,0,B,High,1.150690213880664,0,C,Medium-Low,-0.6252778996011911,0,B,Low,2.291214012792048,1,B,High,0.22650437875467336,1
0,A,High,0.03823701768362039,1,A,Low,1.5173044118353711,0,A,Low,0.06210001860333664,1,A,Medium,-0.5481997224702869,0,A,Medium-Low,0.8378037111641397,0,A,Low,0.9214454697655889,1
