Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Collision
0,A,High,-0.07610811737353182,0,A,Medium,0.4763732285967582,0,1,C,Medium-High,-1.6374293593626708,0,C,Medium-High,-0.20013162832563827,0,0
0,B,High,-1.3485534256133878,1,C,Low,-0.5347212003781294,0,0,C,High,0.2104990481917101,0,C,Medium,-0.34346703463573364,1,0
1,B,Low,-1.2020262429558155,0,B,Medium-High,-0.8941221258437,1,0,A,Medium-High,-0.032517181410330595,1,C,High,-1.2204316397270807,1,0
1,B,Medium-Low,0.3539052761266221,1,B,Medium,0.6545012455694199,1,1,A,Medium-Low,-0.13630088762110876,1,A,High,0.6407748353223227,1,1
0,B,Low,0.27150872400777504,1,C,High,0.13167082406181235,0,1,A,Low,0.621521099109055,0,B,Medium-Low,-2.147036168066328,0,0
1,B,Medium-High,0.1341091165818304,0,C,Medium,-0.34219841815518637,1,0,A,High,-0.8283915513535572,0,A,High,0.8085761003326138,0,0
0,B,Medium-High,-0.2590935577781418,0,A,Medium,-0.0869728343993689,0,0,B,Medium-Low,-1.611371919658505,0,A,High,0.8041601969139566,1,0
1,C,Low,0.07662926162268471,0,C,Medium-High,-0.1436776138867667,1,0,C,Medium-Low,1.0070842911579074,1,A,Medium,-0.25516618255929246,1,1
1,C,Medium,-1.0667306427317547,0,C,Medium,1.361668226365125,1,0,A,Medium-Low,-0.022545705783515557,0,A,Medium-High,-0.3393656503934805,0,0
0,C,Medium,0.6314068289372334,0,A,Medium,-1.285207501661371,0,1,B,High,0.021048255715457476,1,C,Medium-High,1.2234585875696071,0,1
0,B,High,-1.4292123397482162,1,C,Medium-Low,0.34170321826790256,1,0,A,Low,0.5035395292411091,0,A,Medium-Low,-1.3381196887653781,0,0
1,B,Medium-High,1.7721960006820008,0,A,Medium-Low,1.050029957681007,0,0,B,High,0.14810204435470672,0,C,Low,1.0776709775916005,1,1
0,C,High,-0.12288956724318456,1,C,Medium,-0.5944104986500526,0,1,C,Medium-Low,0.16260896355310836,0,B,Medium,-0.20344365898915862,0,0
0,C,Low,0.685508753030877,1,C,Medium-Low,-0.7955953434954657,0,0,B,Low,1.851854590792103,0,A,High,-2.264096098983657,1,0
1,C,High,-1.7121615635410041,1,A,Low,0.9235860041018242,1,0,C,High,0.16552971636525704,1,C,Medium,0.22697091914731246,1,0
1,A,High,1.2202789506243255,0,A,Low,-0.4171135017788349,0,0,C,Medium,0.2694316599395929,1,C,Medium,0.7730684048033973,1,1
0,B,Low,0.5118359897617977,0,B,Medium-Low,-0.1347714050976255,1,0,B,Medium,-2.836409261209323,1,A,Medium-Low,0.5998048851429346,0,0
0,A,Medium,1.1368231816676808,1,A,Medium-High,1.4363423344554636,0,1,A,Medium,-0.8797919803890307,1,A,Medium-High,-0.19892195880799826,0,1
1,C,Low,-0.6255733075944774,1,B,Medium-High,-0.736871406174826,0,0,B,Medium-High,1.2179466313415703,1,C,Medium,2.1652419798294327,1,1
0,B,Low,-0.03364419453045289,1,B,Medium-Low,-0.3176941203528181,1,1,C,High,1.0408875376961815,0,A,Low,-1.5682384145391524,0,0
1,A,High,-0.7823317028044058,1,A,Medium-High,1.7943539161660536,1,0,C,Medium,0.6098393931987991,1,A,Low,0.692667956817954,0,1
0,B,Medium,-0.6148737549480121,0,C,Medium-High,0.8020898698830125,0,1,B,Low,-0.5181665581480516,1,C,Medium-Low,2.8369182024232695,1,1
1,A,Low,0.16919550307408718,0,B,Medium-High,-1.7994519637214121,0,0,C,Medium-High,0.13611709646104356,0,B,Low,0.5324237395297511,0,0
1,C,High,-0.29689473319758913,0,B,Medium,0.9269009081419654,1,0,B,High,0.36158270787997165,1,C,High,0.7563416682898721,0,1
1,C,Medium-Low,-0.4297503585796861,1,A,Low,1.8239525886599137,1,1,A,Medium-Low,-0.5300127635513279,1,B,Medium-Low,-0.4328204276521517,1,1
1,C,Medium-Low,-1.057159836257257,1,B,High,-0.1433185960797418,1,1,B,Medium,-0.5352782755323782,0,B,Medium-Low,1.60023494267186,0,0
0,C,Medium,-0.5318285842328427,0,A,Medium-Low,3.229085728286224,0,0,A,Low,-0.5922102084972309,1,B,Medium,0.9339606303652039,0,1
1,B,Medium,0.4321282652209686,0,A,Medium,0.6270006087565267,1,0,A,Medium-High,1.5104390450759562,1,B,Medium,0.5737144507456324,0,1
1,B,Medium,0.31480255828382747,1,A,High,-0.3105387715892544,0,0,A,High,0.040109971566937914,0,C,Medium-Low,0.7833727184859373,0,1
0,C,Low,-0.7805430292746044,1,C,Low,-0.41071714074889126,1,1,C,Medium,-0.4773892169215556,0,C,Medium-Low,0.16277096252611198,0,0
0,A,High,-0.4520356086919969,0,B,Medium-High,1.919580732961908,0,1,B,Low,1.236229603814704,0,C,High,-1.237641211817101,1,1
1,A,Medium-Low,1.4769197869836574,0,C,Medium,-1.0843980124440968,0,0,A,High,0.8028124440662614,0,B,Medium,0.7953622434992231,1,1
0,C,Low,0.9450497393306113,1,B,Medium-Low,0.5124618944517526,0,1,B,Low,-0.2821821752898792,0,B,Medium-Low,0.1017244143365781,0,1
1,B,High,-0.4890673198741661,1,A,Low,0.3909558564039236,1,0,A,Medium-Low,-0.13297762173387043,1,B,Low,0.5405507028124302,0,1
1,A,Low,-0.40802862597085876,1,C,Low,0.3226140448455291,0,0,C,High,-1.9118132838929744,1,B,Medium-Low,-1.099582409027038,0,0
1,C,Low,-0.08544591781360437,0,B,Medium,-0.3419416514710971,1,0,B,Medium,-0.5419396600420029,1,C,High,0.5755897581057896,0,0
0,C,High,-1.412201198853227,0,C,Medium-Low,-0.07219037678752876,1,1,A,Medium-High,-0.46223109594579914,0,C,Low,-1.427358129410067,0,0
0,B,Low,0.5367658812512875,1,A,Medium,-0.2981724260434138,1,0,B,Medium-High,0.8379866224185282,0,C,Medium,-1.5043136241879531,0,0
1,A,Medium-High,0.35746981927327853,1,C,Medium-Low,-1.4742896524150757,0,1,A,High,-0.22069237909906533,0,C,Medium,0.860047321344333,1,0
0,A,Medium,0.5544073124259552,0,A,Medium-Low,-0.202172153255936,1,0,A,Medium,0.9593280779614713,0,B,High,0.9836968632394913,0,1
0,A,Low,-1.414844784246705,0,C,Medium-High,0.29289898634113326,0,0,A,Medium-Low,1.935187802182714,1,C,Low,-0.5420221795719172,0,1
0,C,Low,-0.0850496981010558,1,A,Medium-Low,-0.06620830761773641,0,1,C,High,0.045503857182810845,0,B,High,0.2272627575247403,0,1
0,B,High,-0.8540360414180802,1,C,High,-0.6431714349650133,0,0,A,Medium,0.07087208322150819,1,B,Medium-High,-0.7152902854275364,0,0
0,A,Medium-Low,-1.0576148778827832,1,A,High,-1.1099700432936117,0,0,A,Medium-Low,-0.9998921162342177,0,B,High,0.10745164290447512,1,0
0,B,Medium,-0.38766656552599954,0,B,Medium-High,-0.5453611212954901,1,0,A,Medium,1.1405803271296289,0,B,Medium-Low,0.08282853517545652,1,1
1,B,High,1.4120205818343556,1,C,High,-1.932832143508339,1,0,B,Medium-Low,-0.1430437916875083,0,A,Medium-Low,0.5199781289540393,1,0
0,A,Medium-Low,0.17791952678573045,0,B,Low,0.9602884456147494,0,1,B,Medium,0.43558155607132465,1,B,Medium-Low,1.543775928783844,1,1
0,B,Medium,-1.6733054356745949,0,B,Medium-High,1.2258568768534397,1,1,B,Low,0.18664491649790424,1,A,Medium-Low,0.2520929387455458,0,1
0,B,Medium,1.134800609089413,0,A,Medium-Low,0.20427595762828363,1,1,B,Medium-Low,-1.4546212681092459,1,A,Medium-High,-0.03599605928484633,0,0
0,C,Medium-Low,1.3870140863972003,1,B,Low,-0.14094467550951859,1,1,A,High,1.0679916429776057,1,C,Low,-0.1336063482357002,0,1
0,B,Medium-High,-0.18221886854100208,0,A,Low,1.7360672939230901,0,1,B,Medium-Low,-0.5929927003245415,0,A,Medium-Low,0.876662101762098,1,1
0,A,Low,0.24011518338954155,1,A,Low,1.5826146930335576,1,1,A,Low,-0.06240701117645759,0,A,Low,-0.5534603196724749,1,1
0,A,Low,0.43468175767220546,1,B,Medium-High,0.48077768166243523,0,0,A,Medium,-2.329343779722641,1,B,Medium,-0.20729226153046315,1,0
0,A,High,0.20198435262290168,1,B,Low,-1.5539999449287283,0,1,C,Medium-Low,1.2953539215694063,0,C,Medium-High,-0.21245822642781262,1,0
1,A,Medium-High,-0.021396378381651537,0,A,Medium-Low,-1.2107010589075486,0,0,B,High,0.5827643914377446,0,B,High,-1.0222349036828922,0,0
1,A,Medium,-1.165757998469206,1,B,Medium-High,0.2262698629277227,0,0,B,High,-0.9204217567161149,1,A,Medium-Low,-0.7345369747219251,0,0
0,A,Medium-High,0.6507766324409551,1,C,High,-0.7758769884166657,1,0,B,Low,-1.0341851801898494,0,B,Medium,-1.9805733359071198,1,0
1,B,Medium-High,-0.8917082388166734,0,A,Low,-0.02153996976297382,0,1,A,High,0.6679564862154691,1,C,Medium-Low,0.6521730685589875,1,1
1,B,Medium,1.3226657578614922,1,A,Low,0.2672827272331337,0,1,A,Medium,-0.1371835357437141,0,B,High,0.6559071577040422,1,1
0,A,Low,0.5716183359860697,0,A,Low,-1.1689474908406075,1,0,A,Medium-High,-0.5277116826737765,1,A,Low,0.7506227742194505,0,0
0,A,Medium-Low,-0.3259181056388106,0,A,Medium-Low,0.6224901175778254,1,0,C,Medium,-0.9372507218519202,0,A,Medium-High,1.3916660893090167,0,1
0,B,Medium,1.372342560486563,0,C,Medium,-0.22979194162717695,0,1,C,Low,0.6331481039528255,0,C,High,0.0024386813533671886,1,1
1,C,Medium,-0.3584334379660408,0,C,High,-0.1281915418404271,1,0,B,Medium,-1.1498092328007328,1,C,Medium,1.508077511874582,0,0
1,A,Medium-High,0.44927801924121935,1,B,Medium,-1.0767542427360777,0,0,C,Medium-High,-0.13400452496099233,0,A,Medium-Low,-0.597108223662662,1,0
1,A,Medium,-0.6319298069668335,0,C,Low,-1.3024642350785482,1,1,A,Medium,-0.27339135027710076,1,C,Medium-High,-1.3149065878836637,0,0
1,C,Low,0.5314935701306654,0,A,Medium-High,-0.645838664811008,1,1,C,Low,0.9389267150614021,1,A,High,1.056344530880071,1,1
0,C,High,-0.23334325946512624,0,C,Medium-High,-0.3581533490828359,1,1,C,Medium-Low,0.3528514964084787,1,C,High,0.07237044700707705,1,0
0,A,Medium-Low,-0.545005962318035,0,B,Medium-High,0.010605557336231862,0,0,B,Medium-Low,-1.0842142317017167,1,A,Medium-Low,-0.7702739562459381,0,0
0,A,High,1.3528807296751668,0,A,Medium-Low,-0.09176475080997312,1,1,A,High,0.368146219167802,0,C,Medium,-0.5778218777112125,0,1
1,A,Medium,-0.21078266063446552,1,B,Medium,0.22367180760816724,0,0,A,Medium-Low,-0.5275733907669592,0,C,High,-1.170112735247554,0,0
1,A,Medium-High,1.7286307567042107,1,C,High,-0.8890307373750961,0,0,A,Medium-Low,-0.7232004778235872,1,C,High,-1.69172217406378,1,0
1,A,Low,-1.6571914131314336,0,C,Medium,0.44753786531645673,1,0,A,High,1.3119623625250938,1,C,Medium-Low,-0.11422449284040849,0,1
1,B,High,1.5518196222219025,0,B,Medium-Low,-1.0765426003128193,0,0,C,High,-1.7524206835704137,0,A,High,-0.45253847883241155,0,0
0,A,Medium-Low,1.0922091946435881,0,B,Low,0.16629697854687187,1,1,C,High,1.0228692093980158,0,B,Medium-Low,1.729494211465065,0,1
0,A,Medium-High,-0.2866227251286945,1,A,Medium-Low,0.4974937094502605,0,0,A,Medium-Low,-1.166089454361975,0,B,Low,0.981705181106085,1,1
1,C,Medium-Low,1.6767709085051015,0,A,High,-0.4122720381646975,0,0,A,Low,-0.5278612299410935,1,A,Medium-High,0.25830074398496367,1,1
1,B,Medium-High,-1.5908529250674293,0,C,Medium-Low,0.681137556483439,1,1,B,Medium-High,0.8100514962917623,1,B,Low,0.3356072453839073,0,1
1,B,Medium-High,-0.6888924319123324,0,C,Medium-High,0.588973531413977,0,1,B,Medium-Low,-1.4378028958430171,1,A,Medium-High,1.293313767654852,1,0
1,B,Medium-High,0.9482661261075983,0,B,High,-1.0288344068287951,1,1,B,High,-0.11186423282229771,0,C,Medium,-1.5238622261531394,1,0
1,C,Medium-High,0.32690106338044694,1,B,Medium,-2.3442711672270136,0,1,B,High,2.586452737769251,1,C,Medium,-0.7490293284180428,1,0
0,A,Medium,-1.1213553398174985,1,B,Medium-Low,0.1367450973763596,0,0,A,Medium-Low,-0.9759378537508735,1,A,High,0.21744466934404225,1,0
1,B,Medium,-0.6347386680916075,0,B,Medium-High,0.6535660302541462,1,0,A,Low,1.1886887155294052,0,C,Low,-0.6097366584582525,1,1
0,A,High,1.1530725148588685,1,C,High,1.3017776941999828,0,1,C,Low,-0.7027494233202422,0,C,Medium-High,0.9345971559246067,0,1
0,B,Medium-High,-2.3121436707530427,1,B,Medium-High,-0.3869183233124324,0,0,A,Medium-High,-2.114863065421539,0,B,Low,-1.7648271180900315,1,0
1,B,Medium,0.8925533366898681,1,C,Medium-High,0.19368241739494438,0,0,C,Low,-0.31873017863460384,1,A,Medium-High,0.5294914874167667,0,1
1,B,Medium-High,-1.555985434050643,0,B,Low,0.6769672768626946,1,0,B,Medium-Low,0.3360276108199841,0,C,Low,-2.526356100989626,0,0
0,A,Medium,0.7594471839574658,0,C,Low,0.11357548247345262,1,1,A,Medium,-1.3529629620695827,1,A,Medium-High,0.3174072370585171,0,0
1,C,Medium-High,-0.18951020078858438,0,C,High,-0.8672479784607914,0,0,C,Medium-Low,0.8885845472091419,1,C,Medium-High,1.6824082599323902,1,1
1,B,Medium-High,-0.280805253750205,0,B,Low,0.11926555416726166,0,1,A,Medium,0.1023449643847921,0,A,Medium,1.130421461014183,0,1
1,C,Medium-High,-0.6701716249008141,0,C,High,-1.8706914759433744,0,1,A,Medium,-0.3694772354361916,1,A,High,0.5918789640468827,1,0
0,B,Medium-Low,-0.718155424842974,1,B,Medium,0.9743104935286319,0,0,A,Medium-High,-0.5566305322846677,0,B,Medium-Low,-1.7222130563154636,1,0
1,B,Medium-Low,-0.19125838303167758,1,C,Medium,-1.2137674644827146,1,1,C,Medium-Low,-0.26507315914789903,1,A,Medium-High,-1.63506169751199,1,0
1,B,Low,0.47736849848868396,0,B,Low,-0.16894898427122185,1,1,B,Medium,0.20727951943372291,1,A,Low,1.440710843974044,1,1
1,B,High,1.0080259648890915,1,B,Medium-High,1.5028025786009582,1,0,B,Medium,1.0297050489364852,1,C,Low,1.9778838327619672,0,1
1,B,Low,0.5353951623328572,0,A,High,-0.3093961201833697,0,1,B,Medium-Low,1.778728927456917,0,B,High,-0.7857345331053871,0,1
1,B,High,1.5589014347727435,0,C,Low,1.1168277384581506,1,0,A,Medium-Low,0.39571079983985613,1,A,High,-1.0707134238085176,0,1
1,C,Low,-2.8873249774643597,1,C,High,-0.19837041768298555,1,0,A,Medium-Low,-0.9085611885183587,1,B,Low,0.49119103981127393,1,0
1,A,Low,0.048697027946519096,0,A,Low,-0.05169727006936227,1,0,C,Low,-0.9655539125251968,0,B,Low,-0.734998710975926,1,0
0,C,Medium-High,0.531917425981869,0,C,Low,0.7861725447124839,0,0,B,Medium-Low,-1.424546411237645,1,A,Medium,-0.28070360007959816,0,0
1,B,Medium-High,0.8695769030971716,0,A,Low,-0.25897482999386273,1,1,C,Medium-Low,-0.05422371041622056,0,A,High,1.087646816171093,1,1
0,A,Medium,-0.6185551414709896,0,B,Medium,-1.0489721315291864,0,0,B,High,0.34146830597764155,0,A,High,1.052940706272778,0,0
0,C,High,-0.04466978639073032,1,C,Medium-Low,1.4887046820263197,1,1,A,Medium-High,-1.5247553189515344,0,B,Low,-0.3968059153577646,1,0
1,C,High,-0.1550103682253864,1,A,Low,0.029594911617448795,0,0,B,Medium-Low,-1.5364002103432142,0,B,Low,0.31072291780998684,0,0
0,C,High,-0.8885595253025029,0,A,High,-0.7454376133660071,0,1,B,High,-0.8609498638729008,1,B,High,0.9135137746119952,1,0
0,C,Medium,0.6063716966048894,1,C,High,-1.0236476209993737,0,0,C,Medium-High,0.9624173788545568,0,C,Medium-Low,1.0322113797682817,0,1
1,A,High,2.2204315720863628,1,A,Medium,-1.2412319840596977,0,1,C,Medium-High,0.7115105981054144,1,C,Medium-High,-0.9443725321204163,1,1
1,C,High,-2.5015107887493895,1,A,Medium-Low,-1.058341217295559,1,0,B,Medium-Low,-1.1428664578470835,0,B,Medium-High,0.9434784554542134,1,0
0,A,Medium-High,2.341090908936018,0,A,Medium-High,1.2718960574480218,0,0,B,Medium-High,1.1908579196311768,1,C,Medium-High,1.7090056611675146,0,1
0,A,Medium-Low,0.2711861400201253,1,B,Medium,1.323920687304151,1,0,C,Medium-High,-1.3196467080567764,0,C,Medium,0.3308383649019064,1,1
0,C,Medium-High,0.4553502550572343,1,C,High,1.5177545747751748,1,0,B,Medium,-0.3228450286488864,0,A,Low,0.6727234314020281,0,1
0,C,High,0.2229940768687287,0,C,High,2.0551384367267915,1,0,A,Medium-Low,0.12707092196009603,0,A,Medium-High,-1.1876804445145388,0,1
1,B,Medium-Low,0.4959168009557113,1,C,High,-1.1634931686021732,0,1,A,High,-0.4795363993817924,1,A,Medium-Low,-0.03804840271490712,1,0
1,A,Medium,-0.24633131590425444,1,C,High,0.3355924746523114,0,0,B,Medium-High,1.4621514905078565,1,C,Medium-Low,2.6217548473693206,1,1
0,B,Medium-Low,-0.6077482846025524,0,A,Medium-High,-1.943180253361288,0,1,B,Medium-High,-0.6966166965711167,0,C,Medium,0.952129685262891,1,0
0,A,High,-0.3966810577145838,0,C,High,0.7220906298019052,0,1,C,Medium,0.19349527587720716,1,A,Medium,-0.6626168821570013,1,0
1,A,Medium,-0.3675394749765625,1,C,Medium-Low,-0.7775689112236649,1,0,B,Medium-Low,0.11102075548257129,1,C,Medium-High,1.3994976666876058,0,1
1,A,Medium-High,2.36616219983922,0,C,Low,0.11985501232078254,1,1,A,Medium-High,-0.7889503773041159,1,C,Medium,1.0858260610706,1,1
1,C,Low,0.9334800291323734,1,A,Medium-High,0.017670128245271175,0,0,C,Medium-Low,-0.4797058704431447,0,B,High,0.8965526465570071,0,1
1,C,Medium,0.8348607273597369,0,C,Low,-1.050950186475169,1,0,C,High,0.5273580493923243,0,B,Medium,1.220621440214489,1,1
0,B,Medium,-0.46606326676233895,0,B,Low,-0.22608062169989002,0,1,A,Medium-Low,-0.7994652727075838,0,B,Low,-0.09487712966575439,1,0
0,B,Medium-High,-0.8676834964091318,1,B,Low,-0.9101059004352469,0,1,B,High,-0.1626558128839725,0,B,Medium,1.3535595983469766,1,0
0,A,Medium-Low,1.2915570895982802,1,A,Medium-High,1.2601984380778422,0,0,A,Medium,1.548041572125292,1,B,Medium,-0.7262227387187079,0,1
0,A,Low,-0.10231198459559565,1,C,Medium,-0.7600385039377506,0,0,C,High,-1.8460803877558118,1,C,High,0.820996113636379,1,0
0,B,Medium-Low,0.32750711865772036,0,A,High,0.6939438632547179,1,0,C,High,1.1734073809949532,1,B,High,2.356203439041437,0,1
0,A,Low,0.2142816169804542,0,C,High,-0.5642754055525994,1,1,A,Medium-Low,-0.20750360133530327,0,C,High,0.9357474294869261,1,1
0,C,Medium,-0.42109487032884707,0,B,Medium,-0.5685855980004375,0,1,A,Medium-High,-0.5798709873832885,1,B,Medium,-0.002364583646378346,1,0
0,C,Medium-High,-0.7326460869652645,1,B,High,-0.8905097283182204,0,0,B,Low,-1.3812925870169248,1,C,Low,-0.07326472071807102,1,0
0,C,Medium-High,1.9317099418447048,0,B,Medium-Low,-0.3414083007869173,0,0,A,High,-0.9044218049081568,0,B,Low,0.3045911768801273,0,1
0,C,Medium-Low,0.9940066160181642,0,C,High,-0.5713405597936825,0,0,B,Low,2.0532580826868765,0,B,Medium,0.0816730330885237,0,1
1,C,High,-0.2935163755787582,0,B,Low,1.609216676275277,1,1,C,High,0.3297914946581919,1,B,Low,-1.287915624197496,1,1
0,C,Medium-Low,1.4117378361726387,1,A,Medium-High,-0.4740345162739307,0,0,A,Medium,0.03938545518174034,0,B,Medium,-1.5006269021954168,1,0
0,B,Medium-High,1.0856038739238951,1,B,Low,0.8115543668699077,1,0,B,Low,0.6816623830089843,0,C,Medium-Low,1.0701421494687025,1,1
1,C,Medium-Low,0.31063465339041674,1,B,Low,-0.580615059243556,1,1,C,Medium,0.9124478402414,1,A,Medium-High,0.587747800348316,1,1
0,B,Low,-0.914893351952534,1,B,Medium,-0.1578197145500994,0,0,C,Medium,0.06266788559617717,0,B,Medium-Low,-0.6180428243671318,1,0
0,B,Medium,0.39073530872597023,0,B,Low,0.12510231968321733,0,1,A,Medium,-0.45297869518574274,0,A,Medium-High,0.15126215655311534,0,1
1,A,Medium,1.008418127529191,0,C,Medium-High,-0.9208221197007629,0,1,B,High,-0.7681995046023047,0,C,Medium-High,0.6693499174285255,0,1
1,C,Low,-0.18771042265808263,1,C,High,0.04852815841308798,1,1,A,Low,-0.8567392956089117,1,A,Medium-Low,1.2263498976271534,1,1
0,C,Medium,-0.8577586569882639,0,B,Low,-0.992623947876146,0,1,B,Medium-Low,-1.173439153861422,1,B,Medium,-0.24103015747614792,0,0
1,A,High,1.356008775242374,0,C,Low,1.2842656344911245,1,1,B,Medium,0.5231696248322389,0,C,Medium-Low,-0.931459691428258,1,1
1,C,Medium-High,-0.09289858059147736,1,A,High,-0.5848322175498637,0,1,B,Medium,1.8781015551819669,1,B,High,-0.23177271528413762,0,1
0,B,Medium-High,1.4931381136153254,0,A,High,0.05183965438278424,1,1,C,Low,1.8451456488305313,0,B,High,0.27394352861863625,1,1
0,B,High,0.3125189571425827,1,B,High,-1.0981446042768244,0,1,B,Medium,0.7681521113902589,0,C,High,0.775722795756725,1,1
1,C,High,0.3660815647173362,0,B,Low,-0.6528542374614905,1,0,B,Medium,1.2615159594268086,1,A,High,0.8464147102230649,1,1
0,C,Low,0.654806475082468,1,A,Low,0.010627200681185733,1,1,B,Medium-Low,-2.629567598571631,0,B,High,-0.4050293853893699,0,0
1,C,Medium-Low,0.013790605051866973,1,C,Medium,-0.9626730499231139,0,0,A,Medium-High,0.021834572249098683,1,C,Medium,-0.24910927251217446,0,0
1,C,Medium,-0.16855319657026938,1,B,Medium,0.30196949632424924,0,0,C,Low,-0.8134288623691337,0,A,Medium,-1.0665208865017997,1,0
1,C,Medium-Low,-1.5658113149507107,0,A,High,-0.10646245951491698,0,1,C,Medium-Low,0.30987228149963497,1,B,Low,0.5937993048842449,1,0
1,C,Medium-High,0.13811259073202378,0,C,Medium,0.3270755851464293,0,0,C,Low,1.7681636409030161,0,C,Low,0.29309878492353825,0,1
1,A,Medium-High,0.2890510658173247,0,A,Medium-Low,0.02039531959578107,0,0,A,Low,0.3801577615057516,1,A,Medium-Low,-1.3786479919474737,1,0
0,A,Medium-High,-1.3636534368053228,0,C,Medium,-0.8032641247572463,1,1,B,Medium-Low,0.932740807815229,0,C,Low,-1.431864528736971,0,0
1,A,Medium,1.3492850533635035,0,C,Low,0.9122011938949608,0,1,A,High,1.6640758785435927,0,B,Medium-Low,-0.30698704172502134,0,1
1,C,Medium-Low,-0.0706212660479331,1,B,Medium,-0.5787797552062817,0,1,B,Medium-Low,0.32166752332215504,0,B,Medium-Low,0.824286792129348,1,1
1,C,Medium,-0.03686121363108473,1,A,Medium-Low,0.8112202737292884,1,0,A,Medium-Low,-0.08031699609157175,1,B,Medium-High,-0.5009579623376487,1,1
0,A,High,0.3280465080257632,1,B,Low,0.4424968942656226,1,1,C,Medium-High,-0.695619355461138,1,B,High,-0.3911034067750403,0,0
0,A,Medium,-0.6992358597126874,0,A,Medium-High,0.3304692673325263,0,0,C,Medium,0.8529424721179645,1,B,Medium-High,1.681815834625891,1,1
0,B,High,0.0310887390611461,0,A,High,0.6240770854276578,1,0,C,Low,0.7101563171059263,0,C,High,-0.4069524702046832,1,1
0,C,Low,0.5476599209195818,1,C,Medium-Low,-1.1143384825822602,0,0,A,High,-1.8087041504814196,1,C,High,0.053926185806398595,0,0
1,B,Low,-0.4800552192340771,0,B,Low,0.48381172078656304,0,1,C,High,0.2772681869000391,1,A,High,0.2635280854491336,1,1
0,A,Medium,-1.7342512215716248,0,C,Medium-High,-0.5685822207274408,1,0,B,Medium,-0.7417099376027306,1,A,Medium,1.0450698964538823,0,0
1,A,Medium-High,0.059914907207383614,0,B,Medium-Low,1.4019975579339614,0,1,C,Medium-Low,1.3251479181832657,1,B,Medium-Low,-1.1474914005324202,1,1
0,A,Medium-Low,0.36429820525006895,0,A,High,-1.7275669825141922,1,0,A,Medium,0.27972462607788307,0,B,Low,0.9696148874448687,1,0
0,B,High,0.288941171475022,1,A,High,0.3734255662195067,1,1,B,Medium-Low,-1.4147254812923253,1,A,Medium,-0.027998599146345744,0,0
0,B,Medium-Low,-0.030445210137768866,1,C,Medium-High,-0.8567037724258396,1,1,C,Medium-High,2.4226722258986206,1,A,Medium-Low,0.5648125423527852,1,1
1,B,High,-0.8976349484379113,1,A,Low,0.35169090842224976,0,1,A,High,0.7509328908346237,1,A,Medium-High,-0.0010507905870440375,0,1
1,C,Low,-0.1615206135003812,0,A,High,-1.8783360609126145,0,0,C,High,-1.4111913728421863,0,B,Medium,-0.42103743157819357,0,0
0,A,Low,-0.21474780300353416,1,B,Low,0.6419579988434704,0,0,C,Low,1.1413713400089012,1,B,Medium-High,0.2653471608651643,0,1
1,C,Low,-0.6066942737627128,0,C,Low,0.7418951689270922,1,0,C,High,-1.221848660864932,0,C,High,0.7322793565404232,1,0
1,C,High,-1.3449208222229398,1,C,High,0.8160686874428076,1,1,A,Low,1.1008809744048824,0,C,High,0.005362829845676708,1,1
0,B,Medium,-0.1940278549424319,1,A,Medium-Low,1.0857654734766933,0,1,B,Low,0.5352068522720097,0,C,High,0.42501729520139053,0,1
0,A,Low,-0.29778655606633375,0,C,Medium-High,-1.4173420337059865,1,1,C,Medium-High,-0.5076324884004731,1,B,Low,-0.052152339048342156,0,0
1,B,Medium,-1.4953186614311669,0,C,Medium-Low,-0.49285149018786373,0,1,B,Medium-High,-0.6235352702888736,1,A,Medium-Low,0.5072464210080696,0,0
0,B,Medium-High,-1.0423839162407105,0,C,Medium,-0.08234450394934424,0,1,C,High,1.2676832745429423,1,B,Medium-High,0.7304434902618356,1,1
0,B,Medium-Low,-0.07588724068612424,0,C,Medium,-1.2368451472604738,1,0,C,Medium-High,0.0644001839776274,1,C,High,1.6267338680264625,1,1
0,C,Low,1.8381547458719205,1,B,Medium,0.6803395496440221,0,1,C,Medium-High,0.8156169127274604,0,B,Low,-1.3574687551429183,1,1
1,B,Medium,-1.3587777935961076,0,B,Medium-High,-0.6822656567915327,0,0,C,Medium-Low,1.7514556826188992,0,A,High,0.09097800320245106,1,0
1,A,Low,1.503653891161726,1,C,High,-0.005185395479434602,0,0,B,Medium-Low,-0.3058606922840406,0,A,Medium-High,-0.5383776526098792,1,1
0,C,Low,0.7988382873735809,1,C,Medium-High,-0.4433535514958788,0,1,C,High,-0.17858417430888135,1,B,Medium-High,0.16635971921498138,0,1
0,C,Medium-High,-0.5315816136748908,0,B,Medium-Low,0.712595636025227,0,1,A,Medium-Low,0.809649437661497,1,C,High,1.7318665607245252,1,1
0,A,Medium-High,0.30255734864772355,0,A,Medium-High,1.3927982872087612,1,0,C,Low,-0.8316838330604489,0,B,Medium,-0.5043458067842638,1,1
