Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Collision
0,B,High,0.49860899438395895,0,A,Medium,1.3019065761035573,0,B,0,B,Medium-High,-0.8788729904587376,0,A,High,-0.8992075078076729,1,A,0
0,C,Medium-High,-0.18615718957159774,0,C,Low,-1.4595092169016992,0,A,1,B,Medium,-1.7349540965168502,0,A,Medium,0.6410020179357567,0,A,0
1,B,High,0.13100156126953666,1,C,Medium,0.5640845194406889,1,C,0,C,Medium-Low,-0.3988095149665363,1,A,Medium-Low,0.5251681233221658,0,B,1
1,A,Medium-High,0.8699913671952133,0,C,Medium-Low,-0.6774067311521399,1,C,1,A,Medium-Low,-1.7598491393776403,1,C,Medium,0.6165476872873311,1,A,0
0,C,Medium,-0.5729647717830012,0,B,Medium-High,1.0239534164047728,0,A,0,A,Medium-High,-0.3330571179150896,0,C,Medium,0.0036732207954149774,0,B,1
1,C,Medium-High,-0.5209544962161871,0,A,High,1.2388867199278553,0,B,1,B,High,1.2863571220766843,1,A,Medium-High,0.23267761460480685,0,C,1
0,A,Low,-0.215502829016964,1,A,High,0.24466481961323452,0,C,0,B,Medium,-0.3965805417661688,0,B,Low,-0.13858246181598063,1,C,0
0,A,Medium,-0.3063863898247852,0,A,Medium-High,-0.5426303714860641,1,C,0,B,Low,1.112675221248521,0,A,Medium-High,1.4191096933178076,0,A,1
0,C,High,0.48565926314441865,1,B,High,0.07819553679650121,0,C,1,A,Low,-0.5593750847609511,1,A,Medium,1.2875747527679144,1,C,1
1,C,Medium-High,0.4886546154146555,1,C,Medium,0.9901139649294763,0,A,1,C,Medium,-0.07176862065500679,0,A,Low,-0.4970702453691236,0,A,1
0,C,High,1.3009861140879162,1,C,Medium,1.017660426793986,1,C,1,C,Medium,0.3988807896717468,0,C,Medium-High,-1.0616240029657444,0,A,1
1,B,Medium-Low,-0.27985142794459894,1,C,High,1.4013226199398967,1,B,1,C,Low,1.6164632139621773,1,A,High,-0.09814918149675463,1,A,1
1,A,High,1.2265844746849899,0,A,Medium,-0.6170179847796323,1,B,1,C,High,-0.8993865302177261,0,C,High,0.6838395221699084,0,C,1
0,C,Medium-High,2.39671362916912,1,C,Medium-High,-1.3058660947303562,0,B,0,B,Medium-Low,0.3217485887054411,0,A,Medium-Low,0.34826130858187093,1,C,1
0,B,Medium-High,-0.58042932589995,1,C,High,-0.6795003343342855,0,A,1,C,Medium-High,-1.0654759349964693,1,C,Medium-High,-0.11178149661236812,1,C,0
0,C,Medium-Low,0.337444866653441,0,C,Low,0.32396352467707834,1,C,0,C,High,-1.4576719616614855,1,A,Low,-1.0008397703555658,1,A,0
1,C,Low,0.077962578160076,1,B,Low,-0.18078505296924505,0,A,1,B,Medium-Low,-0.3435242250658423,0,C,Medium-Low,0.30204849794832994,1,C,0
0,A,High,-0.9829427862482402,0,C,Medium,1.9331972609741515,0,B,1,C,Medium,0.4369457903967681,0,A,Medium,-1.1709129274804577,0,C,1
0,C,High,0.3951668012017276,0,B,Medium-Low,-0.13088224677844337,0,C,1,B,Medium-High,-0.07600094322084394,1,A,Low,-0.563675980162384,1,B,0
1,B,Low,0.37488951864169534,1,A,High,-0.2960498797111304,1,C,1,B,Medium,0.25356485967353115,0,A,Medium-Low,-0.5698374090854009,1,B,0
0,C,Medium,0.5137149212412944,0,B,Medium,-0.1995726838235792,0,C,1,C,Medium-High,1.2648322458880705,0,A,Low,1.0446524391511554,1,A,1
1,A,Low,1.6856970086102006,1,B,Medium,-0.595299913497402,0,C,0,A,Medium-High,-1.1302661033720185,0,A,Low,0.8086547243834636,0,A,1
1,B,High,0.025309214941716715,1,B,Medium,0.2541452619776913,1,A,1,C,Medium-Low,1.140471257956761,1,B,Medium-High,-0.7715415662563087,0,B,1
1,A,Medium-High,2.2480555220189027,0,C,High,0.20098392677321977,0,C,0,B,Medium-Low,-0.02915167052966401,1,B,Medium-Low,0.2798389451408108,0,A,1
0,C,Medium,-0.5805751576450763,0,B,Low,-1.3648078987348071,1,B,0,C,High,0.0044865234562669895,1,A,Medium-High,-0.35651748380142395,0,C,0
0,A,High,-0.12557843268660876,1,C,Medium-Low,0.6409929635995112,1,B,1,C,Medium-Low,-0.782919872820611,0,C,High,-1.9112414640965474,1,B,0
0,A,High,-0.5493254961778989,0,B,High,0.738175399214681,1,A,0,A,Medium,0.9160808754457813,1,C,Low,1.8580352322189424,0,B,1
0,B,Medium-High,1.4972534499333372,1,B,Medium,0.4434579558906065,0,A,0,B,Low,1.2115063232600356,0,A,Low,0.0014172135266588357,1,A,1
0,C,Medium,1.807674500034773,1,A,Medium-High,1.296145182037128,1,B,0,A,Medium-High,-0.6914291086387958,1,C,High,-2.303105752326071,0,B,1
0,C,Medium-Low,0.024993897914684256,0,B,Medium-High,2.1549078409958375,0,A,1,B,Medium,1.1288926535606127,0,B,Low,-0.127159729175387,1,B,1
1,B,Medium-Low,0.426892331430682,0,C,Medium-Low,-0.8058497419763441,0,B,0,C,Medium-Low,0.8625545616353393,1,C,Medium-High,0.12090638212461764,0,C,1
0,A,Low,0.9876333236902406,0,A,Medium,0.49905510228332606,1,C,1,C,Medium,-0.5013080667357664,1,B,High,0.46569739027813417,1,B,1
0,B,High,1.8584162251645076,0,A,Medium,0.8225601075555161,1,A,1,A,High,0.04184418839207437,1,C,Medium,0.5763274385314429,1,A,1
1,C,Low,0.532198109221395,1,C,Low,0.31409807249493116,0,A,1,C,Low,-0.25493514150293267,0,C,Medium,1.0769246305515703,0,A,1
1,A,Medium-High,-0.5349463069826609,1,C,Medium-High,-0.4641596738835267,0,B,0,B,Medium-Low,0.5263666710481643,1,C,Medium-Low,0.19806708557314115,1,C,0
1,B,High,0.6645206084335624,1,A,Medium,-0.5070564973534137,1,C,1,B,Medium,0.7615143415047494,0,B,Medium-Low,0.18673716903651486,1,A,1
0,A,Medium-High,-0.4616394485287405,0,B,Medium,0.7956049228138241,1,B,0,C,Medium-High,1.212522441725453,0,A,Low,-0.46365780755576835,0,A,1
1,A,Medium-Low,-1.3270065267325997,1,C,High,-0.25386350279243247,1,C,1,A,Low,1.1317092177052102,1,B,Medium-Low,2.2444881659892335,0,A,1
0,B,Medium,-1.5597736490862277,1,A,Medium,-0.8637618543893293,1,B,0,B,Low,0.7469544634870903,0,B,High,0.2539774411381348,0,C,0
0,C,High,-0.14946537671751,1,A,Medium,1.2039547579533372,1,C,1,C,Medium-High,-0.23477915878993905,1,B,Medium-Low,-1.6903935827930445,1,A,0
0,B,Low,0.13981440553092175,0,C,Medium-High,0.532777089093745,0,C,1,A,Medium,0.12578099373417434,0,C,High,0.5007809597558224,1,B,1
1,C,Medium-Low,0.1553479221854394,0,B,High,0.7292560118442795,1,C,1,A,Medium-Low,-1.4457914129416607,1,B,Low,-0.6627934521856274,1,C,0
0,B,Low,0.7209936748015663,0,A,Medium-Low,-1.5680460446883182,1,A,1,C,Medium-High,-0.34501620847150904,1,C,Medium,-0.6592699442042305,0,C,0
0,A,Low,0.2720430897644545,1,A,Medium-High,-1.4444481972063432,1,B,0,A,High,0.5701617778167204,0,A,Low,-0.6065989722469496,1,C,0
1,B,Medium-Low,1.1063886487119516,0,C,Low,-0.5658998809026368,0,C,0,A,High,-0.8565994893351733,1,C,High,-0.22779017500603702,1,A,0
0,C,High,-1.5935157799093485,0,B,Low,-0.7399397115257539,0,A,0,B,Medium-High,-0.3007194456856118,1,A,Medium-High,1.2639626894500269,1,B,0
0,C,Medium,-0.6668500473264474,1,B,Medium-Low,-0.38808624014326437,1,C,1,C,Low,-0.26213148188981505,1,A,High,-0.7089339489944873,1,C,0
1,C,Low,1.449537337468249,1,A,Medium-Low,2.265863096473368,0,B,1,C,Medium-Low,0.14869412322993503,0,C,Medium,1.0048275209572715,0,C,1
1,C,Medium-Low,0.3252121129863717,1,C,Medium-Low,-0.9207107894578017,1,B,0,B,Medium-Low,-0.6002083304264039,0,C,Medium,-0.5300536548613272,1,A,0
1,B,Medium-Low,0.6692081899128658,0,B,Low,0.12927125186986738,1,C,0,A,High,0.5654944102435383,1,B,Medium,0.12276861746689187,0,B,1
0,C,Medium-High,0.5813586812701373,1,C,Medium-High,-2.4326656059594187,0,C,0,B,Medium,0.9924157354358992,1,A,Medium,2.141034322788983,1,C,1
0,C,High,-1.5416197954545783,0,A,Low,-0.6502340387242529,0,C,0,C,Low,-1.4790999953042114,0,C,Medium,-0.4872650936952232,1,A,0
1,B,Low,0.7356943173592936,0,C,High,0.7599067789471188,0,B,0,C,High,-1.165231548945852,0,A,High,0.40439219162590023,1,A,1
0,A,Low,-0.3447735535703611,1,B,Low,-1.1431415373327176,1,A,0,B,Medium-Low,-0.1115876561182776,0,A,Low,-0.7443315924652092,1,B,0
1,B,Low,0.10887550542670908,0,B,Low,0.6184741178271518,0,A,1,B,Medium-Low,0.32483025788394565,0,C,Medium-High,-0.7126542658171876,0,B,1
0,A,Medium-High,-0.045657496259591424,0,A,Medium-High,-0.1894102765685452,1,C,1,B,Medium,0.7316880308076176,1,C,Medium-High,0.4478476531450313,1,A,1
1,A,Low,1.9657657660997168,0,B,Medium-Low,-0.44509426740243524,0,B,1,A,Medium-High,-0.13673684367751923,0,C,Medium,1.5097335225306203,1,B,1
0,C,Medium,-1.56233394804639,1,A,Medium-High,0.9183245808237902,1,B,1,B,Medium-High,-0.8290748837334232,1,A,Medium-Low,0.28151577776116293,1,B,0
1,C,Low,0.15761351902581627,0,B,Low,0.4343848652892325,1,C,0,A,Medium,0.05501869860668937,0,B,Medium,-0.8468080348096796,0,A,0
0,C,High,1.3403764717363016,1,B,Low,0.4007734721297451,1,C,0,C,Medium-Low,-0.5111424086349143,0,B,Medium-Low,-0.11208604164500584,0,C,1
0,B,Medium-Low,-0.5845292401312356,1,B,Medium,-0.9219248071329174,1,C,0,A,Low,-1.8696230484102536,0,A,Low,0.5102214075762094,0,A,0
1,C,Medium-High,-1.3406409282064178,0,C,Medium-Low,-0.1690273858684224,0,B,0,B,Medium-Low,-0.5248776638718504,1,B,Medium-Low,0.22218933642352198,0,A,0
0,A,Low,-0.02628977493730639,1,C,Low,-0.3494953918800192,1,A,1,A,Medium-High,0.41329696606370275,1,A,Medium,-0.23618239771435576,1,A,0
0,A,Medium,-0.6112546931700591,0,A,High,-0.23328639799711537,0,B,1,C,High,-0.3627232748041759,1,C,Medium-Low,0.21909602739992462,1,C,0
0,C,Medium-Low,-0.006305002151524089,0,C,Low,-0.10282420033752115,0,B,1,C,High,1.001665692679166,1,C,Medium-Low,-0.3759265856056434,1,B,1
0,B,Medium-Low,-0.3860181413114436,1,B,Low,-1.2741883178800744,0,A,1,B,Medium,0.019566186530156796,0,A,Low,-0.0773395007378529,1,C,0
1,C,Medium-High,0.02964250934525785,0,A,Low,1.2810538258620392,0,A,0,B,Medium,1.6461471386592812,0,C,Medium-Low,-1.0936993960835157,0,A,1
1,B,Medium-High,0.857900000672566,0,C,Medium-Low,0.07671156986415728,1,A,1,C,Medium,1.3367012661638489,0,B,Medium-Low,0.552352004255179,1,B,1
1,C,Medium-High,-0.6293509964944766,1,C,High,-0.9851010348429045,0,C,1,B,Medium,0.1111147295685278,0,A,Medium,0.7938080237234798,0,B,0
1,A,Medium-High,-0.34390394668128654,0,A,Medium-Low,0.3639792831593363,0,A,0,A,Low,-0.28241012036051133,1,A,Medium,1.6796898375797176,1,C,1
1,C,Medium-High,0.38129380870015905,0,B,Medium,0.45680196157741726,0,B,0,A,Medium-High,1.4688598206127426,1,A,Medium,1.614711088430618,1,A,1
0,B,Medium-High,0.27841763613760206,0,C,High,0.9831036876415677,1,C,1,C,Medium,1.1439316193838387,0,B,Low,0.6115637114555977,0,C,1
0,B,Medium-Low,-0.5264330865480334,1,B,Medium-Low,0.048855442388836406,1,B,1,C,High,0.6783308201925781,1,C,Medium-Low,0.7006513069452754,0,C,1
1,A,Medium,-0.6343255438727107,1,C,Medium-High,-0.6794680182861939,1,C,1,A,Low,-0.9472018654147251,0,C,Low,0.6037146782855422,1,C,0
0,A,Medium,0.4500602205846288,1,A,Low,0.12337971213589917,1,C,1,A,High,0.5482921553277911,1,B,High,-1.1041206417753957,1,C,0
0,C,Low,0.23761909014701518,1,B,Low,1.0797223262668652,0,C,1,C,Low,1.104911703832286,1,A,Low,-0.0179565363198852,1,C,1
1,A,Medium-High,-0.34674261532187106,0,B,Low,0.6792561748200613,1,A,1,B,Medium,0.9442014641093585,1,B,Medium,1.61230789664824,1,C,1
0,A,Low,-0.8840839371617949,0,C,Medium-Low,-0.6470132193165448,1,A,1,B,High,-1.4321782798479312,0,C,Low,0.6457329744200725,1,C,0
1,A,High,-1.9235865113037571,0,C,Medium-Low,-1.3631746093788126,1,A,0,B,High,-0.006377674492227018,0,A,Medium-High,0.5635171942816252,1,B,0
1,C,Medium-High,-0.05060031196554515,0,B,High,-1.6652509174031158,1,A,0,A,Medium-Low,0.1905989662121076,1,C,Medium-High,0.18599202607425383,0,A,0
1,B,Medium-Low,0.05327133388215945,0,C,Medium-High,2.1889262020631244,0,C,0,A,Medium,0.1780707939699291,0,C,Medium-Low,-0.49919422547049197,1,B,1
0,B,High,1.8154600313792257,0,B,Medium,-1.4416132193277822,1,A,1,A,Low,0.9121955830578392,0,B,Medium,-0.43545494208363766,0,C,1
1,B,Medium,-1.2183516969432526,0,B,Low,1.1144463723257279,0,B,1,B,Medium-Low,0.6665033237240189,0,A,Medium,-1.2240259920553351,0,B,0
0,B,Medium-Low,1.6176905486154436,0,A,Medium-Low,-2.7578029912715594,0,B,1,A,Medium,-0.9852405518775763,0,B,High,0.43206376264149204,1,B,0
1,B,Medium,-0.25332441133031663,0,A,High,0.42057254757390405,0,B,1,A,Medium-Low,-0.05825190142952199,0,C,Medium-Low,1.8423668777079412,0,A,1
1,B,Medium-High,0.7301449886187391,1,A,Medium,1.54673554530239,0,C,1,B,Medium,-1.2620725205288255,1,B,Low,0.25869985650020316,0,B,1
0,A,Low,0.8075758397345786,0,A,Medium,0.6621393540462687,0,A,0,C,Medium-High,1.1328924884977978,1,B,Low,0.6325684460639434,1,B,1
1,B,Medium-Low,0.75736052359232,1,B,Low,-1.7642850640920937,0,C,1,B,Medium-Low,-1.2220423010634187,1,B,Medium-Low,-0.4389692653800698,1,C,0
1,A,Medium-Low,-2.3678207870464125,0,C,High,-1.1610996852305333,1,B,1,C,Medium,-0.8733626957740275,1,B,Medium-Low,-0.16025978297327487,1,C,0
0,C,High,1.1805105979062749,1,A,High,0.7940145746000845,0,A,1,A,High,2.8151052047178196,1,B,Medium,0.07727614253350788,0,A,1
1,C,Low,-1.3544092727854333,0,B,Low,-0.04801690942317646,1,A,0,B,Medium-High,-1.7365179312803833,0,B,Medium-High,1.4218433183962296,0,A,0
1,B,Medium,2.140623401893582,1,A,High,-1.9600267841509182,1,A,0,C,Medium,0.44638717369277553,1,C,Low,1.0528492766583348,0,B,1
1,B,Medium,0.2950888423399612,0,C,Medium,0.7904764783112156,0,B,0,A,High,1.6012359378169112,1,B,Low,0.1873654726357986,0,B,1
1,A,Medium-High,-0.10860419672856601,0,B,Low,0.8204011238347719,0,B,1,C,Low,1.267170928870826,1,A,High,-0.7033293731840728,1,A,1
1,B,Medium,1.0825265640596862,0,C,Medium-High,0.17342564025107685,1,C,0,B,Low,0.4552823052530641,0,A,Medium-High,-0.14182679227890593,0,B,1
1,C,High,1.121048055721828,0,A,Low,-1.606241993201008,0,A,1,A,High,1.9221342117134947,0,C,Low,-0.4214274133839038,1,C,1
1,B,Medium-High,-0.6100596000115728,0,B,High,-1.4325565885200384,0,B,0,A,High,1.751292645279869,0,C,Medium-Low,-0.28261935695254464,0,C,0
0,B,Medium,-1.1173165404779888,1,C,Medium-High,0.9938948024909016,0,A,0,A,Medium-Low,-0.30310720754573667,1,C,Medium-Low,-0.48928555709866056,1,B,0
1,A,High,0.012586506268226874,0,A,Medium,0.7958676667184348,1,A,0,C,Medium-High,0.18848788522819138,1,A,Medium-Low,-1.781540445137933,0,B,0
1,C,Low,-1.6229230473475607,1,C,Low,-0.4608263889356996,1,A,1,C,Medium-Low,-0.9227470576261848,1,C,Medium-Low,-0.18424203600498262,0,A,0
0,B,Low,0.5624664372252467,0,A,Medium,-0.792618578168487,0,C,0,C,Medium-High,-0.8785433195505544,0,B,Medium-Low,-0.45132124456317513,1,C,0
1,C,High,0.7404681931608168,1,A,Medium-High,-0.8171946970568722,1,C,1,A,Low,-0.391290282016443,0,A,Medium,-0.7869794517845388,0,A,0
0,A,Low,-1.713617239667364,1,A,Low,-0.033529701282194666,1,A,1,B,Low,0.5204198190757535,1,C,Medium,-0.5517797472317139,0,B,0
0,B,Medium,0.8102424619503339,1,A,Medium,-1.1470472643623895,1,A,0,A,Low,-0.6807087141332283,0,A,Medium-High,1.263847444303134,0,B,1
0,A,Medium,-1.6277729807515857,0,B,Medium-Low,-0.31622972137427974,1,C,1,A,Medium,0.9870075743138245,1,A,Medium,-0.268349418510666,1,A,0
0,B,Medium,-1.4610882737642266,1,B,High,0.040890742054183166,0,B,1,A,High,0.31392841581322406,0,B,Low,-0.43916137952229656,1,A,0
0,A,High,1.6110835695465657,1,A,Medium-Low,-1.64897664698219,0,A,1,C,Medium-High,1.8033436596268149,1,C,Low,-0.005849869212306529,0,A,1
1,B,Medium-High,-0.2092616427591509,0,A,Low,-0.7321557639799052,1,B,0,B,Medium-High,-0.005703882660472298,0,A,Medium-High,0.921966187095013,1,A,0
0,B,Medium-Low,-0.6415927126339035,1,B,High,0.042711335965325975,0,C,1,B,High,-0.6553059373415829,1,C,Low,-1.080510227223409,0,C,0
1,C,Medium-High,-0.04074771214847387,1,B,Low,-0.24613642569067706,0,C,1,C,Medium,-0.19564106470100542,1,B,Medium-Low,1.0777896704268424,1,A,1
0,C,Medium-High,-1.2450768638885965,0,C,Low,-0.3533171959555071,1,C,1,B,Medium-Low,-0.17489502251620895,0,A,Low,-1.0361213456163394,1,B,0
1,B,Low,0.8694889363512651,0,A,Low,0.1367948472135427,1,A,1,A,Low,-1.0734681792220941,1,C,Medium-High,-2.125236768312469,0,C,0
0,C,Medium-High,-0.5782880187144183,1,A,High,0.23422726106725003,1,A,1,B,Medium-High,-0.92749135570002,0,A,Low,-0.21835452065513639,1,B,0
0,B,Low,-0.37305911751430215,1,C,Medium-Low,-0.2609700761678916,0,B,1,B,Low,-1.9208277142261498,0,C,Medium-Low,1.325686498098702,0,A,0
1,C,Medium-Low,-0.8588960010198793,1,C,High,-0.03975204048889027,0,C,0,A,Low,0.11446114895485018,1,A,Low,0.36579165909733147,1,A,0
0,A,Low,0.8746138804995951,0,B,Medium,0.6560671479450901,1,A,1,A,Medium-Low,-0.9868411864959445,0,B,Medium,0.6392728929904273,0,B,1
0,B,Low,-0.36673064691673674,0,B,Medium,0.5063668124873881,0,A,1,B,Medium-High,-0.03323163178493538,1,C,Low,2.2800029498689587,1,C,1
0,B,Medium,-1.1338288097835558,0,C,Medium,1.7771839311664257,1,C,1,C,Medium-High,-0.01757123119284835,0,C,Low,1.8853102783948505,0,A,1
1,A,Low,1.402604975641962,0,B,Medium-High,0.5704012213657846,1,B,0,A,Medium,0.550304937050161,1,C,Low,-0.8480609762921721,1,A,1
1,B,Medium-High,-1.7624868941818843,0,C,Medium,-1.5517346778704904,1,B,1,A,Medium-Low,-0.515398462566325,0,C,Medium,-1.2546550310360933,1,B,0
0,C,Medium-Low,-0.5015293050543876,0,C,Medium-Low,-0.7959785439715878,1,B,1,C,Medium-High,-1.7805973143684337,0,C,High,-0.2504398910431294,1,B,0
1,B,Medium,-1.099202526584643,1,A,Medium,2.3778451401657072,1,A,0,C,High,0.5006749633809028,1,A,Medium,-0.7081341763461948,1,C,1
1,B,Medium-High,2.0268016560397077,1,A,Medium-Low,-1.6799522401052271,1,B,1,A,Low,0.9370706222099909,0,C,Low,-1.2178338295057078,0,B,0
1,C,High,1.1804131384528564,0,C,Medium-Low,1.6634975513700472,1,B,1,C,Medium,0.22355069664559282,0,B,Medium,-0.8578874600784432,0,C,1
1,B,Medium-High,0.7051190405448827,0,A,Medium-Low,-1.1270205071437793,1,B,0,C,Medium,-0.939081142762372,1,A,Medium,-1.3961130871239102,0,B,0
1,C,Medium,0.4289919746296047,0,B,Medium-High,-0.7464459179465716,1,A,0,A,Medium-High,-0.6695240720606941,0,B,Medium-Low,-0.3667070706846262,1,A,0
1,B,Low,-1.7961190462400434,0,A,Low,-0.7288369882986355,1,A,0,B,Medium-Low,1.5062642756971103,0,C,High,-0.3269628684224124,1,B,0
0,B,Medium-High,-0.7822250472217082,0,B,Low,1.542001303739679,1,B,0,B,High,-2.1466072496556308,0,A,Medium-High,0.19747792426225436,1,B,0
1,A,Medium,0.1948940377969274,0,A,Medium-High,0.23873707410662393,0,C,1,B,Low,-1.8222689885753964,1,C,Medium,-0.7259273691240138,1,B,0
0,A,Medium-Low,0.6939132757640918,1,B,Medium-High,0.16346828155850426,1,A,0,A,Medium-High,0.8495859697923093,1,B,Low,-0.1819659791611888,1,C,1
1,C,Medium-High,0.04823942491505607,1,A,Low,-1.282270740720872,0,A,0,C,High,-0.20729320530602177,0,B,Low,-1.1611196459196347,0,A,0
0,A,Medium,2.009781373200907,1,B,High,0.6644248596757333,1,A,0,B,Low,-1.5347276569102404,1,B,Medium-Low,0.7456032401060942,0,A,1
0,B,Medium-High,-0.5250591682064755,0,B,Medium,0.2506293631518254,1,B,0,A,Medium-Low,-1.2708562411903963,1,B,Medium-Low,-0.47091910542069376,1,C,0
1,A,Low,-0.24147095340302105,1,A,Low,-0.7091586688824709,0,A,0,C,Medium,-1.5935288189704084,0,C,Medium,-0.5717075524033572,0,B,0
1,C,Low,-0.7262902119649183,1,B,High,-0.27916265119533834,0,C,1,B,Medium,0.07181173669136867,0,B,Medium-Low,0.6402707378056693,0,B,0
0,B,Low,0.44171080124150874,1,C,High,-0.6089101916834418,0,A,0,A,Low,-0.8316785742942984,0,B,Low,-0.04173157610661744,0,C,0
1,C,Medium,0.1470329632165351,0,A,Medium-Low,0.4235511333870324,0,C,0,A,Medium-High,1.0139821998206993,1,B,Medium,0.9069747672470022,1,C,1
0,C,Low,-0.8648291244924031,0,A,Medium-High,0.39743102916370937,1,C,1,B,Medium,-0.7807312892374251,1,B,High,-0.9123530885561716,0,C,0
1,C,Medium-Low,-0.6781088456712145,1,B,Medium,-0.6636797274619092,1,B,1,C,Medium,-0.3943674320551566,1,A,Medium-High,0.9898799123073346,0,C,0
1,A,Medium-Low,0.9488148914661353,1,C,Low,0.12329908071841865,0,A,1,B,Medium-High,-0.1865520292582973,1,C,Low,0.5339712177373387,1,C,1
1,C,Low,1.5826143617715693,1,C,Low,0.1942905062445475,1,B,1,B,Medium-Low,-0.5099850385308902,0,B,Medium,1.5005065564563962,0,A,1
0,C,Medium-High,-0.43102436147947787,1,B,High,-0.839009140432351,1,B,0,C,Low,-1.0607451050705017,1,C,Medium,0.6497432311816653,1,A,0
1,B,Low,-1.2742481708495101,1,C,Medium-High,-0.5707523961237357,0,A,1,B,Low,-0.7419005114700802,1,B,High,-0.10309032786752194,0,B,0
0,C,Medium,-0.3225230447853739,1,B,Medium-High,-0.32492122456238176,1,B,1,C,Medium-Low,-0.9310663735216038,1,C,Medium,-0.057052886548033414,1,B,0
0,C,Medium-Low,1.2290866512732572,1,A,High,2.2266030187029977,0,C,0,A,Medium-High,-0.29074318448297737,1,C,High,0.221657635831419,0,C,1
1,C,High,0.04368133564087579,0,A,Medium,-0.22896128050466477,1,A,1,B,Medium,-0.5126089207996977,0,B,Medium-Low,-0.5240585786173482,0,B,0
0,A,Medium-Low,0.2635945864418615,0,C,Medium-Low,-0.8563603361847002,0,A,1,C,Medium-High,1.3075402627124968,0,C,Medium-Low,0.598314735865982,1,A,1
0,B,Low,2.1518298150343025,0,A,High,0.6589487103096106,0,C,0,C,Medium-High,0.6661052700963734,1,A,Medium-High,-0.5361011392809969,1,B,1
0,C,Medium-Low,-0.33804809230089167,1,C,Medium-Low,1.55905150307205,1,A,0,C,Medium,-0.8256929754652923,1,C,Low,-0.7369885680460833,1,A,0
1,C,Low,-0.6033060602155974,0,B,Medium-High,-0.2974611806024212,1,A,1,B,Medium-High,0.10016111540899601,0,B,Medium,0.19435397825282164,1,A,0
0,B,Medium,-1.184344935298768,1,A,High,-0.41027558773781503,0,B,0,B,Low,1.194285438442679,1,B,High,-0.5391528083160375,0,C,0
1,C,High,-0.2175683158951967,1,B,Medium-High,0.11759594889690649,1,B,1,A,High,-0.3303412194288354,0,B,Medium-Low,0.4566212907989033,0,A,0
1,A,Low,2.1234267914984577,1,B,High,-0.5136772385107985,0,A,1,C,Medium-High,0.7142425100922669,0,B,High,-0.7822176480095342,0,A,1
1,B,Medium-Low,-0.20652131769324134,0,C,Medium-Low,-0.9844305587129645,1,A,1,A,Medium-Low,-1.0461580687274965,0,B,Medium,-0.843342917053885,1,B,0
1,C,Medium-High,0.9515187309680294,1,A,High,0.09479203296267746,0,B,1,C,High,-0.9217808316681088,0,C,Medium,-0.2510533064612298,0,B,0
1,A,Medium-Low,-0.046710447307538594,0,C,Medium-Low,-1.859000244373695,0,C,1,B,High,-0.1622606255868393,1,A,High,-1.2416631481442468,1,C,0
0,A,High,-0.6280814639356326,0,B,Low,-0.2505598277976214,1,B,0,B,Medium-Low,-1.815156675143789,1,B,Medium-Low,-0.36084326329510985,1,A,0
0,C,Medium-Low,2.1708101981909413,0,B,Medium-High,1.7903604620485063,0,B,0,C,Medium,-0.24331827801129421,1,A,Low,2.4615384055443,1,C,1
0,A,Medium,0.719703258634483,0,C,Medium,0.47383247843553145,1,C,0,C,Medium-Low,-0.7175709970761743,1,B,Medium,-1.8289462690494773,0,A,0
1,A,Low,-0.4957704823944925,1,A,Low,0.7061057831104952,1,C,1,A,Low,1.4108589336276793,0,C,Medium-High,-0.18983681365974434,1,C,1
1,C,Medium-High,2.210227593462055,1,C,High,0.4902117777328893,1,A,1,A,Medium,-0.40858211312699333,1,B,Medium-Low,0.26086318857364876,0,C,1
1,C,Medium,-1.1293512971572848,1,A,Medium-Low,0.7790673644013695,1,C,0,C,Medium,-1.772901266825588,0,B,Medium,-0.30005090924367006,0,C,0
0,A,Medium-Low,-2.304502236368838,1,A,Medium-Low,-0.3041329920334715,0,A,0,B,Medium,1.2730371458599545,0,B,Medium-High,1.3640455081743303,0,B,0
0,B,Medium-Low,0.30130251692315135,1,B,Medium-Low,1.003245407351249,1,C,0,B,Medium-High,-0.3515219241652124,1,C,Medium-Low,0.6308899968189966,1,B,1
0,B,Medium-Low,-1.0594189315475036,0,A,High,0.10600297591424361,0,C,0,C,Medium,0.4320700912390728,0,C,Medium,1.1190165871303126,0,C,1
1,B,Low,-0.15364092176561894,0,A,Medium-High,-0.9146369908456039,0,B,0,B,Medium-Low,-0.11424142880042905,0,C,Medium,-0.801893556238095,0,A,0
1,B,High,-0.08917048053008904,0,C,Low,-0.23569099085127151,0,B,1,C,Medium-Low,0.41598070353795935,1,C,Medium-High,0.4961361660388009,1,A,1
1,B,High,-0.26048793844453355,0,C,Low,0.13276471388474684,1,C,1,B,Low,1.45965270054524,1,B,High,0.7326047132312613,1,C,1
